method,scenario_key,campaign_size,coordination_strength,seed_mean,seed_std,seed_count,campaign_size_mean,campaign_size_std,campaign_size_count,coordination_strength_mean,coordination_strength_std,coordination_strength_count,tp_mean,tp_std,tp_count,fp_mean,fp_std,fp_count,tn_mean,tn_std,tn_count,fn_mean,fn_std,fn_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,fpr_mean,fpr_std,fpr_count,fnr_mean,fnr_std,fnr_count,roc_auc_mean,roc_auc_std,roc_auc_count,pr_auc_mean,pr_auc_std,pr_auc_count,weak_malicious_recovered_mean,weak_malicious_recovered_std,weak_malicious_recovered_count,weak_benign_promoted_mean,weak_benign_promoted_std,weak_benign_promoted_count,vehicle_precision_mean,vehicle_precision_std,vehicle_precision_count,vehicle_recall_mean,vehicle_recall_std,vehicle_recall_count,vehicle_f1_mean,vehicle_f1_std,vehicle_f1_count,attacked_vehicles_recovered_mean,attacked_vehicles_recovered_std,attacked_vehicles_recovered_count,benign_vehicles_incorrectly_included_mean,benign_vehicles_incorrectly_included_std,benign_vehicles_incorrectly_included_count,campaign_detection_rate_mean,campaign_detection_rate_std,campaign_detection_rate_count,campaign_precision_mean,campaign_precision_std,campaign_precision_count,campaign_recall_mean,campaign_recall_std,campaign_recall_count,campaign_f1_mean,campaign_f1_std,campaign_f1_count,false_campaign_alert_rate_mean,false_campaign_alert_rate_std,false_campaign_alert_rate_count,n_detected_campaign_clusters_mean,n_detected_campaign_clusters_std,n_detected_campaign_clusters_count,n_ground_truth_campaigns_mean,n_ground_truth_campaigns_std,n_ground_truth_campaigns_count,incorrect_campaign_merging_mean,incorrect_campaign_merging_std,incorrect_campaign_merging_count,coordinated_events_mean,coordinated_events_std,coordinated_events_count,runtime_local_ids_sec_mean,runtime_local_ids_sec_std,runtime_local_ids_sec_count,runtime_total_sec_mean,runtime_total_sec_std,runtime_total_sec_count,runtime_graph_construction_sec_mean,runtime_graph_construction_sec_std,runtime_graph_construction_sec_count,runtime_gnn_inference_sec_mean,runtime_gnn_inference_sec_std,runtime_gnn_inference_sec_count,runtime_clustering_sec_mean,runtime_clustering_sec_std,runtime_clustering_sec_count
fcgnn,S3_strong_campaign,10,0.75,11.0,0.0,2,10.0,0.0,2,0.75,0.0,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.8283769926354061,0.1732335807735851,2,1.0,0.0,2,0.9012017143337349,0.10410804901864185,2,1.0,0.0,2,0.0,0.0,2,0.8189333557347671,0.21723305578843521,2,0.9062881140508141,0.13034807367289744,2,0.0,0.0,2,112.0,96.16652224137046,2,0.8333333333333333,0.23570226039551584,2,1.0,0.0,2,0.9,0.14142135623730948,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,1.0,0.0,2,0.0,0.0,2,1.0,0.0,2,0.0,0.0,2,1.0,0.0,2,8.0,4.242640687119285,2,1.0,0.0,2,0.0,0.0,2,353.5,13.435028842544403,2,,,0,2.0558070835104445,0.9280420001033017,2,0.10230633299215691,0.020687175389169494,2,0.10322118799376764,0.023764120861379218,2,0.00675547949504105,0.0014712240333958797,2
fcgnn,S3_strong_campaign,10,1.0,11.0,0.0,2,10.0,0.0,2,1.0,0.0,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.8283769926354061,0.17323358077358503,2,1.0,0.0,2,0.9012017143337349,0.10410804901864185,2,1.0,0.0,2,0.0,0.0,2,0.8189333557347671,0.21723305578843513,2,0.9062881140508141,0.13034807367289744,2,0.0,0.0,2,112.0,96.16652224137046,2,0.8333333333333333,0.23570226039551592,2,1.0,0.0,2,0.9,0.14142135623730948,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,1.0,0.0,2,0.0,0.0,2,1.0,0.0,2,0.0,0.0,2,1.0,0.0,2,2.0,0.0,2,1.0,0.0,2,0.0,0.0,2,409.0,255.9726547895302,2,,,0,2.1382613540044986,0.9606685257042297,2,0.10179029150458516,0.019483915112284814,2,0.111912812499213,0.028108526221241433,2,0.0058655830071074,0.0005727565117337683,2
local_ids,S3_strong_campaign,2,0.75,11.0,0.0,2,2.0,0.0,2,0.75,0.0,2,1.5,0.7071067811865476,2,1.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.36507936507936506,0.1122391716169123,2,1.0,0.0,2,0.5299145299145299,0.12087295404898252,2,1.0,0.0,2,0.0,0.0,2,0.9239513888888888,0.02892263153603294,2,0.8857390739311706,0.07598257200320739,2,0.0,0.0,2,175.5,20.506096654409877,2,0.5,0.2357022603955158,2,1.0,0.0,2,0.65,0.21213203435596428,2,1.5,0.7071067811865476,2,1.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.41622206250031013,0.2084453868026997,2,,,0,,,0,,,0
local_ids,S3_strong_campaign,2,1.0,15.5,6.2105900340811875,8,2.0,0.0,8,1.0,0.0,8,1.625,0.5175491695067657,8,1.375,0.5175491695067657,8,0.0,0.0,8,0.0,0.0,8,0.3849206349206349,0.08215066182647074,8,1.0,0.0,8,0.5512820512820513,0.08846994350543005,8,1.0,0.0,8,0.0,0.0,8,0.9315052083333333,0.019281785551419333,8,0.9022850498744739,0.053072361687036454,8,0.0,0.0,8,177.0,12.177262183500618,8,0.5416666666666666,0.17251638983558856,8,1.0,0.0,8,0.6875,0.1552647508520297,8,1.625,0.5175491695067657,8,1.375,0.5175491695067657,8,0.0,0.0,8,0.0,0.0,8,0.0,0.0,8,0.0,0.0,8,0.0,0.0,8,0.0,0.0,8,1.0,0.0,8,0.0,0.0,8,0.0,0.0,8,0.0,0.0,8,0.4550066353767761,0.15246572445593035,8,,,0,,,0,,,0
local_ids,S3_strong_campaign,5,0.75,11.0,0.0,2,5.0,0.0,2,0.75,0.0,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.606060606060606,0.08570991287109664,2,1.0,0.0,2,0.7529411764705882,0.0665512264646162,2,1.0,0.0,2,0.0,0.0,2,0.9536374999999999,0.012647390455722714,2,0.9697247648358343,0.017553950368534136,2,0.0,0.0,2,176.0,0.0,2,0.8333333333333333,0.23570226039551584,2,1.0,0.0,2,0.9,0.14142135623730948,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.9519318954990013,0.4299712159490253,2,,,0,,,0,,,0
local_ids,S3_strong_campaign,5,1.0,11.0,0.0,2,5.0,0.0,2,1.0,0.0,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.606060606060606,0.08570991287109664,2,1.0,0.0,2,0.7529411764705882,0.0665512264646162,2,1.0,0.0,2,0.0,0.0,2,0.9536374999999999,0.012647390455722714,2,0.9697247648358343,0.017553950368534136,2,0.0,0.0,2,176.0,0.0,2,0.8333333333333333,0.23570226039551584,2,1.0,0.0,2,0.9,0.14142135623730948,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.9443603330000769,0.45801881215066303,2,,,0,,,0,,,0
local_ids,S3_strong_campaign,10,0.75,11.0,0.0,2,10.0,0.0,2,0.75,0.0,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.8283769926354061,0.1732335807735851,2,1.0,0.0,2,0.9012017143337349,0.10410804901864185,2,1.0,0.0,2,0.0,0.0,2,0.9695427494026285,0.009295402292977147,2,0.991799521256914,0.009741076566543307,2,0.0,0.0,2,112.0,96.16652224137046,2,0.8333333333333333,0.23570226039551584,2,1.0,0.0,2,0.9,0.14142135623730948,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1.8618101040046895,0.9488977914508827,2,,,0,,,0,,,0
local_ids,S3_strong_campaign,10,1.0,11.0,0.0,2,10.0,0.0,2,1.0,0.0,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.8283769926354061,0.1732335807735851,2,1.0,0.0,2,0.9012017143337349,0.10410804901864185,2,1.0,0.0,2,0.0,0.0,2,0.9695427494026285,0.009295402292977147,2,0.991799521256914,0.009741076566543307,2,0.0,0.0,2,112.0,96.16652224137046,2,0.8333333333333333,0.23570226039551584,2,1.0,0.0,2,0.9,0.14142135623730948,2,2.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1.831309582994436,0.8794190984109362,2,,,0,,,0,,,0
standard_gnn,S3_strong_campaign,2,0.75,11.0,0.0,2,2.0,0.0,2,0.75,0.0,2,1.5,0.7071067811865476,2,1.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.36507936507936506,0.1122391716169123,2,1.0,0.0,2,0.5299145299145299,0.12087295404898252,2,1.0,0.0,2,0.0,0.0,2,0.6408680555555555,0.18652887632050133,2,0.5643824076618582,0.2779402093290325,2,0.0,0.0,2,175.5,20.506096654409877,2,0.5,0.2357022603955158,2,1.0,0.0,2,0.65,0.21213203435596428,2,1.5,0.7071067811865476,2,1.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.5,0.7071067811865476,2,0.0,0.0,2,0.5,0.7071067811865476,2,2.0,2.8284271247461903,2,1.0,0.0,2,0.0,0.0,2,25.0,35.35533905932738,2,,,0,0.5210977084934711,0.23886797722151215,2,0.04815724999934895,0.008930641289889086,2,0.0491668124886928,0.02255750182228821,2,0.0031226665014401,0.002028571241607815,2
standard_gnn,S3_strong_campaign,2,1.0,11.0,0.0,2,2.0,0.0,2,1.0,0.0,2,1.5,0.7071067811865476,2,1.5,0.7071067811865476,2,0.0,0.0,2,0.0,0.0,2,0.36507936507936506,0.1122391716169123,2,1.0,0.0,2,0.5299145299145299,0.12087295404898252,2,1.0,0.0,2,0.0,0.0,2,0.6408680555555555,0.18652887632050133,2,0.5643824076618582,0.2779402093290325,2,0.0,0.0,2,175.5,20.506096654409877,2,0.5,0.23570226039551584,2,1.0,0.0,2,0.65,0.21213203435596428,2,1.5,0.7071067811865476,2,1.5,0.7071067811865476,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,0.0,0.0,2,27.0,0.0,2,,,0,0.5408417915023165,0.2512316218974996,2,0.0495338954933686,0.00937915274058225,2,0.05973052048648235,0.01905832450898723,2,0.0038978329976089,0.0010735648545417205,2
