similarity_view,pct_same_vehicle_edges,pct_cross_vehicle_edges,flooding_cross_vehicle_edge_pct,total_edges
full_descriptor,99.97679478238662,0.023205217613374064,0.011639817487661793,814472.0
behavior_only,93.5943670740812,6.405632925918793,9.735973597359736,1137171.0
behavior_only_vehicle_normalized,98.92207999666623,1.0779200033337732,0.09870224821787607,719905.0
