set_id,scenario,scenario_type,local_or_incident_detected,fleet_campaign_detected,false_campaign,incorrect_merge_rate,campaign_precision,campaign_recall,campaign_f1,membership_precision,membership_recall,membership_f1,fragmentation_rate,benign_contamination_rate,best_cluster,n_clusters,num_nodes,num_edges,cross_vehicle_edges,cross_vehicle_edge_pct,cross_manufacturer_edges,average_degree,isolated_node_rate,similarity_threshold,cross_vehicle_threshold,knn_cap,cross_vehicle_cap,temporal_edges,mean_similarity,connected_components,largest_component,mutual_knn,dbscan_eps,dbscan_min_samples,apply_consistency_rule,n_nodes,sweep_phase
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4017,6,0.14936519790888722,0,40.17,0.0,0.8,0.7200000000000001,50,3,0,0.9986884703468796,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4020,9,0.22388059701492538,0,40.2,0.0,0.8,0.7200000000000001,50,5,0,0.9984918877556549,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4020,9,0.22388059701492538,0,40.2,0.0,0.8,0.7200000000000001,50,5,0,0.9984918877556549,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,4030,19,0.4714640198511167,0,40.3,0.0,0.8,0.7200000000000001,50,10,0,0.9979526659395204,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4030,19,0.47146401985111663,0,40.3,0.0,0.8,0.7200000000000001,50,10,0,0.9979526659395204,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,580,2,0.3448275862068966,0,5.8,0.0,0.82,0.74,5,1,0,0.9982012931642861,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,580,2,0.3448275862068966,0,5.8,0.0,0.82,0.74,5,1,0,0.9982012931642861,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,582,4,0.6872852233676976,0,5.82,0.0,0.82,0.74,5,2,0,0.9978322463551748,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,582,4,0.6872852233676976,0,5.82,0.0,0.82,0.74,5,2,0,0.9978322463551748,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,584,6,1.0273972602739725,0,5.84,0.0,0.82,0.74,5,3,0,0.9974051321001902,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,584,6,1.0273972602739727,0,5.84,0.0,0.82,0.74,5,3,0,0.9974051321001902,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,588,10,1.7006802721088436,0,5.88,0.0,0.82,0.74,5,5,0,0.9973575400860131,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,588,10,1.7006802721088434,0,5.88,0.0,0.82,0.74,5,5,0,0.9973575400860131,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,598,20,3.3444816053511706,0,5.98,0.0,0.82,0.74,5,10,0,0.9968082976580463,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,598,20,3.3444816053511706,0,5.98,0.0,0.82,0.74,5,10,0,0.9968082976580463,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1052,2,0.19011406844106463,0,10.52,0.0,0.82,0.74,10,1,0,0.9979968792245415,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1052,2,0.19011406844106463,0,10.52,0.0,0.82,0.74,10,1,0,0.9979968792245415,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1054,4,0.3795066413662239,0,10.54,0.0,0.82,0.74,10,2,0,0.9977545177235323,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1054,4,0.3795066413662239,0,10.54,0.0,0.82,0.74,10,2,0,0.9977545177235323,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1056,6,0.5681818181818182,0,10.56,0.0,0.82,0.74,10,3,0,0.9975519687727545,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1056,6,0.5681818181818182,0,10.56,0.0,0.82,0.74,10,3,0,0.9975519687727545,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1060,10,0.9433962264150944,0,10.6,0.0,0.82,0.74,10,5,0,0.9971423133364263,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1060,10,0.9433962264150944,0,10.6,0.0,0.82,0.74,10,5,0,0.9971423133364263,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1070,20,1.8691588785046727,0,10.7,0.0,0.82,0.74,10,10,0,0.9960646774167212,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1070,20,1.8691588785046729,0,10.7,0.0,0.82,0.74,10,10,0,0.9960646774167212,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1491,2,0.1341381623071764,0,14.91,0.0,0.82,0.74,15,1,0,0.9976202450207942,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1491,2,0.1341381623071764,0,14.91,0.0,0.82,0.74,15,1,0,0.9976202450207942,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1493,4,0.26791694574681846,0,14.93,0.0,0.82,0.74,15,2,0,0.9974288851801214,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1493,4,0.2679169457468185,0,14.93,0.0,0.82,0.74,15,2,0,0.9974288851801214,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1495,6,0.4013377926421404,0,14.95,0.0,0.82,0.74,15,3,0,0.9972680999682499,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1495,6,0.4013377926421405,0,14.95,0.0,0.82,0.74,15,3,0,0.9972680999682499,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1499,10,0.66711140760507,0,14.99,0.0,0.82,0.74,15,5,0,0.9969491273502734,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1499,10,0.66711140760507,0,14.99,0.0,0.82,0.74,15,5,0,0.9969491273502734,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1509,20,1.325381047051027,0,15.09,0.0,0.82,0.74,15,10,0,0.9961687187788264,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1509,20,1.3253810470510272,0,15.09,0.0,0.82,0.74,15,10,0,0.9961687187788264,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1925,2,0.1038961038961039,0,19.25,0.0,0.82,0.74,20,1,0,0.9976740349422801,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1925,2,0.1038961038961039,0,19.25,0.0,0.82,0.74,20,1,0,0.9976740349422801,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1927,4,0.2075765438505449,0,19.27,0.0,0.82,0.74,20,2,0,0.9975324310227015,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1927,4,0.2075765438505449,0,19.27,0.0,0.82,0.74,20,2,0,0.9975324310227015,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1929,6,0.3110419906687403,0,19.29,0.0,0.82,0.74,20,3,0,0.9974077145876571,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1929,6,0.3110419906687403,0,19.29,0.0,0.82,0.74,20,3,0,0.9974077145876571,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1933,10,0.5173305742369374,0,19.33,0.0,0.82,0.74,20,5,0,0.9971563142935846,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1933,10,0.5173305742369374,0,19.33,0.0,0.82,0.74,20,5,0,0.9971563142935846,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1943,20,1.029336078229542,0,19.43,0.0,0.82,0.74,20,10,0,0.996502438189133,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1943,20,1.029336078229542,0,19.43,0.0,0.82,0.74,20,10,0,0.996502438189133,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2655,2,0.07532956685499058,0,26.55,0.0,0.82,0.74,30,1,0,0.9983135658244404,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2655,2,0.07532956685499058,0,26.55,0.0,0.82,0.74,30,1,0,0.9983135658244404,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2657,4,0.1505457282649605,0,26.57,0.0,0.82,0.74,30,2,0,0.9982006825986194,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2657,4,0.1505457282649605,0,26.57,0.0,0.82,0.74,30,2,0,0.9982006825986194,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2659,6,0.22564874012786762,0,26.59,0.0,0.82,0.74,30,3,0,0.9980357106174012,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2659,6,0.22564874012786762,0,26.59,0.0,0.82,0.74,30,3,0,0.9980357106174012,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2663,10,0.3755163349605708,0,26.63,0.0,0.82,0.74,30,5,0,0.9978549492077141,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2663,10,0.3755163349605708,0,26.63,0.0,0.82,0.74,30,5,0,0.9978549492077141,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,2672,19,0.7110778443113772,0,26.72,0.0,0.82,0.74,30,10,0,0.9973008661659178,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,2672,19,0.7110778443113772,0,26.72,0.0,0.82,0.74,30,10,0,0.9973008661659178,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4013,2,0.049838026414154,0,40.13,0.0,0.82,0.74,50,1,0,0.998884255485644,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4013,2,0.049838026414153996,0,40.13,0.0,0.82,0.74,50,1,0,0.998884255485644,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,4015,4,0.099626400996264,0,40.15,0.0,0.82,0.74,50,2,0,0.9988092686586629,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,4015,4,0.099626400996264,0,40.15,0.0,0.82,0.74,50,2,0,0.9988092686586629,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4017,6,0.14936519790888725,0,40.17,0.0,0.82,0.74,50,3,0,0.9986997646332262,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4017,6,0.14936519790888722,0,40.17,0.0,0.82,0.74,50,3,0,0.9986997646332262,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4021,10,0.2486943546381497,0,40.21,0.0,0.82,0.74,50,5,0,0.9985793906342061,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4021,10,0.2486943546381497,0,40.21,0.0,0.82,0.74,50,5,0,0.9985793906342061,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4030,19,0.4714640198511167,0,40.3,0.0,0.82,0.74,50,10,0,0.9982104005943753,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,4030,19,0.47146401985111663,0,40.3,0.0,0.82,0.74,50,10,0,0.9982104005943753,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,580,2,0.3448275862068966,0,5.8,0.0,0.85,0.77,5,1,0,0.9982707083225251,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,580,2,0.3448275862068966,0,5.8,0.0,0.85,0.77,5,1,0,0.9982707083225251,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,582,4,0.6872852233676976,0,5.82,0.0,0.85,0.77,5,2,0,0.9982456072294426,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,582,4,0.6872852233676976,0,5.82,0.0,0.85,0.77,5,2,0,0.9982456072294426,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,584,6,1.0273972602739725,0,5.84,0.0,0.85,0.77,5,3,0,0.9982168617313856,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,584,6,1.0273972602739727,0,5.84,0.0,0.85,0.77,5,3,0,0.9982168617313856,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,588,10,1.7006802721088436,0,5.88,0.0,0.85,0.77,5,5,0,0.9981506410099211,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,588,10,1.7006802721088434,0,5.88,0.0,0.85,0.77,5,5,0,0.9981506410099211,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,597,19,3.1825795644891124,0,5.97,0.0,0.85,0.77,5,10,0,0.9979966809002798,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,597,19,3.1825795644891124,0,5.97,0.0,0.85,0.77,5,10,0,0.9979966809002798,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1052,2,0.19011406844106463,0,10.52,0.0,0.85,0.77,10,1,0,0.99803514993916,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1052,2,0.19011406844106463,0,10.52,0.0,0.85,0.77,10,1,0,0.99803514993916,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1054,4,0.3795066413662239,0,10.54,0.0,0.85,0.77,10,2,0,0.9978298129800148,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1054,4,0.3795066413662239,0,10.54,0.0,0.85,0.77,10,2,0,0.9978298129800148,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1056,6,0.5681818181818182,0,10.56,0.0,0.85,0.77,10,3,0,0.9976221125460032,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1056,6,0.5681818181818182,0,10.56,0.0,0.85,0.77,10,3,0,0.9976221125460032,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1060,10,0.9433962264150944,0,10.6,0.0,0.85,0.77,10,5,0,0.9972081900205252,3,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1060,10,0.9433962264150944,0,10.6,0.0,0.85,0.77,10,5,0,0.9972081900205252,3,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1070,20,1.8691588785046727,0,10.7,0.0,0.85,0.77,10,10,0,0.9969455413729231,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1070,20,1.8691588785046729,0,10.7,0.0,0.85,0.77,10,10,0,0.9969455413729231,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1491,2,0.1341381623071764,0,14.91,0.0,0.85,0.77,15,1,0,0.9976472475639051,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1491,2,0.1341381623071764,0,14.91,0.0,0.85,0.77,15,1,0,0.9976472475639051,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1493,4,0.26791694574681846,0,14.93,0.0,0.85,0.77,15,2,0,0.9974820407061312,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1493,4,0.2679169457468185,0,14.93,0.0,0.85,0.77,15,2,0,0.9974820407061312,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1495,6,0.4013377926421404,0,14.95,0.0,0.85,0.77,15,3,0,0.9973176463391868,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1495,6,0.4013377926421405,0,14.95,0.0,0.85,0.77,15,3,0,0.9973176463391868,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1499,10,0.66711140760507,0,14.99,0.0,0.85,0.77,15,5,0,0.9969957112629784,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1499,10,0.66711140760507,0,14.99,0.0,0.85,0.77,15,5,0,0.9969957112629784,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1505,16,1.06312292358804,0,15.05,0.0,0.85,0.77,15,10,0,0.9968137029793571,2,173,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1505,16,1.06312292358804,0,15.05,0.0,0.85,0.77,15,10,0,0.9968137029793571,2,173,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1925,2,0.1038961038961039,0,19.25,0.0,0.85,0.77,20,1,0,0.9976949496393079,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.135,0.2378854625550661,0.99,0.0,0,2,200,1925,2,0.1038961038961039,0,19.25,0.0,0.85,0.77,20,1,0,0.9976949496393079,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1927,4,0.2075765438505449,0,19.27,0.0,0.85,0.77,20,2,0,0.9975736148319037,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1927,4,0.2075765438505449,0,19.27,0.0,0.85,0.77,20,2,0,0.9975736148319037,3,96,True,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1929,6,0.3110419906687403,0,19.29,0.0,0.85,0.77,20,3,0,0.9974461136672582,3,96,False,0.8,2,False,200,
set_01,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1929,6,0.3110419906687403,0,19.29,0.0,0.85,0.77,20,3,0,0.9974461136672582,3,96,True,0.8,2,False,200,
