run_id,method,framework_config,scenario_id,seed,campaign_size,coordination_strength,campaign_metrics_na,membership_purity,fragmentation,completeness,n_campaign_clusters,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events
S2_non_coordinated_fcgnn_n2_cs0p00_seed11_20260611T102850_8d09005d,fcgnn,C3,S2,11,2,0.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,3.0,0.0,21.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed23_20260611T102859_815026fe,fcgnn,C3,S2,23,2,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,1.0,14.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed37_20260611T102909_9b2c1d35,fcgnn,C3,S2,37,2,0.0,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed41_20260611T102918_c145630d,fcgnn,C3,S2,41,2,0.0,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed53_20260611T102927_b64c132e,fcgnn,C3,S2,53,2,0.0,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed67_20260611T102937_f7b1a348,fcgnn,C3,S2,67,2,0.0,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed71_20260611T102946_6bc0275f,fcgnn,C3,S2,71,2,0.0,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed83_20260611T102955_0e25a0e8,fcgnn,C3,S2,83,2,0.0,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed97_20260611T103005_002a700f,fcgnn,C3,S2,97,2,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,1.0,28.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed101_20260611T103016_b6aa1ef0,fcgnn,C3,S2,101,2,0.25,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed11_20260611T100445_9049e86a,fcgnn,C3,S2,11,2,0.25,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,3.0,0.0,21.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed11_20260611T102852_6f03b2c2,fcgnn,C3,S2,11,2,0.25,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,3.0,0.0,21.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed23_20260611T102901_711e777d,fcgnn,C3,S2,23,2,0.25,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,1.0,14.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed37_20260611T102910_9b0928de,fcgnn,C3,S2,37,2,0.25,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed41_20260611T102919_246772f9,fcgnn,C3,S2,41,2,0.25,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed53_20260611T102929_43147767,fcgnn,C3,S2,53,2,0.25,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed67_20260611T102938_36ce4233,fcgnn,C3,S2,67,2,0.25,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed71_20260611T102948_a211d59a,fcgnn,C3,S2,71,2,0.25,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed83_20260611T102957_e5985481,fcgnn,C3,S2,83,2,0.25,False,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed97_20260611T103006_7a6950c8,fcgnn,C3,S2,97,2,0.25,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,1.0,28.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed101_20260611T103017_c6dbbc2e,fcgnn,C3,S2,101,5,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,22.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed11_20260611T100447_371324ca,fcgnn,C3,S2,11,5,0.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,92.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed11_20260611T102853_8e6bf713,fcgnn,C3,S2,11,5,0.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,92.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed23_20260611T102902_95526781,fcgnn,C3,S2,23,5,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,21.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed37_20260611T102912_989c4a9d,fcgnn,C3,S2,37,5,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,20.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed41_20260611T102921_541b3eec,fcgnn,C3,S2,41,5,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,19.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed53_20260611T102930_d005ecc7,fcgnn,C3,S2,53,5,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,74.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed67_20260611T102940_2d82bce8,fcgnn,C3,S2,67,5,0.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,57.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed71_20260611T102949_fa273c23,fcgnn,C3,S2,71,5,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,68.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed83_20260611T102959_19c18a06,fcgnn,C3,S2,83,5,0.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,52.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed97_20260611T103008_2ace0921,fcgnn,C3,S2,97,5,0.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,73.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed101_20260611T103019_e8660cb6,fcgnn,C3,S2,101,5,0.25,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,22.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed11_20260611T100448_e765a05a,fcgnn,C3,S2,11,5,0.25,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,92.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed11_20260611T102855_aa2cf124,fcgnn,C3,S2,11,5,0.25,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,92.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed23_20260611T102904_8b032e76,fcgnn,C3,S2,23,5,0.25,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,21.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed37_20260611T102913_5a7f4f9f,fcgnn,C3,S2,37,5,0.25,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,20.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed41_20260611T102923_9d63a98b,fcgnn,C3,S2,41,5,0.25,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,19.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed53_20260611T102932_be4930d7,fcgnn,C3,S2,53,5,0.25,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,74.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed67_20260611T102941_7722e492,fcgnn,C3,S2,67,5,0.25,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,57.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed71_20260611T102951_01aa497e,fcgnn,C3,S2,71,5,0.25,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,1.0,68.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed83_20260611T103000_381df6dc,fcgnn,C3,S2,83,5,0.25,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,52.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed97_20260611T103009_52a9b95d,fcgnn,C3,S2,97,5,0.25,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,6.0,0.0,73.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed101_20260611T103208_aa60a787,fcgnn,C3,S3,101,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,14.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed11_20260611T100500_6af6bc16,fcgnn,C3,S3,11,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,21.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed11_20260611T103031_cec3a77b,fcgnn,C3,S3,11,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,21.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed23_20260611T103041_9169e7e6,fcgnn,C3,S3,23,10,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed37_20260611T103052_db07927a,fcgnn,C3,S3,37,10,0.75,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,45.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed41_20260611T103103_1c0f305c,fcgnn,C3,S3,41,10,0.75,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,32.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed53_20260611T103114_afc50626,fcgnn,C3,S3,53,10,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed67_20260611T103125_88d2cd6d,fcgnn,C3,S3,67,10,0.75,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,24.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed71_20260611T103135_da9cf0f3,fcgnn,C3,S3,71,10,0.75,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,24.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed83_20260611T103146_0a03aafc,fcgnn,C3,S3,83,10,0.75,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,22.0
S3_strong_campaign_fcgnn_n10_cs0p75_seed97_20260611T103157_2d5f31d2,fcgnn,C3,S3,97,10,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed101_20260611T103210_681fe31c,fcgnn,C3,S3,101,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,86.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed11_20260611T100502_df6fd39e,fcgnn,C3,S3,11,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,67.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed11_20260611T103032_3039589a,fcgnn,C3,S3,11,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,67.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed23_20260611T103043_1fe2f75b,fcgnn,C3,S3,23,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,81.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed37_20260611T103054_7483a149,fcgnn,C3,S3,37,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,87.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed41_20260611T103105_ca680d70,fcgnn,C3,S3,41,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,84.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed53_20260611T103116_e0f86f19,fcgnn,C3,S3,53,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,70.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed67_20260611T103126_3300d190,fcgnn,C3,S3,67,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,56.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed71_20260611T103137_bff0b0ad,fcgnn,C3,S3,71,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,72.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed83_20260611T103148_cdbab451,fcgnn,C3,S3,83,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,72.0
S3_strong_campaign_fcgnn_n10_cs1p00_seed97_20260611T103159_cf385339,fcgnn,C3,S3,97,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,97.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed101_20260611T103201_18026ab0,fcgnn,C3,S3,101,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed11_20260611T100453_9a1d8767,fcgnn,C3,S3,11,2,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,12.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed11_20260611T103024_d4a545b6,fcgnn,C3,S3,11,2,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,12.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed23_20260611T103034_a285b551,fcgnn,C3,S3,23,2,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,16.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed37_20260611T103045_23f20928,fcgnn,C3,S3,37,2,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed41_20260611T103056_d881aa4b,fcgnn,C3,S3,41,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed53_20260611T103107_4ada1ad5,fcgnn,C3,S3,53,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed67_20260611T103118_d2c436d0,fcgnn,C3,S3,67,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed71_20260611T103128_cbb7c462,fcgnn,C3,S3,71,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed83_20260611T103139_69a74864,fcgnn,C3,S3,83,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs0p75_seed97_20260611T103150_d33e74b1,fcgnn,C3,S3,97,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed101_20260611T103202_2b530b78,fcgnn,C3,S3,101,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed11_20260611T100454_c07ce04e,fcgnn,C3,S3,11,2,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed11_20260611T103025_b371f0aa,fcgnn,C3,S3,11,2,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed23_20260611T103036_9ac57e58,fcgnn,C3,S3,23,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed37_20260611T103047_671ba1f5,fcgnn,C3,S3,37,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed41_20260611T103058_609b87c1,fcgnn,C3,S3,41,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed53_20260611T103109_4317a917,fcgnn,C3,S3,53,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed67_20260611T103119_3de76dc7,fcgnn,C3,S3,67,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,12.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed71_20260611T103130_fc2a531e,fcgnn,C3,S3,71,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,14.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed83_20260611T103140_eafd0515,fcgnn,C3,S3,83,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,16.0
S3_strong_campaign_fcgnn_n2_cs1p00_seed97_20260611T103151_7cc04bd3,fcgnn,C3,S3,97,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed101_20260611T103204_d2842cc4,fcgnn,C3,S3,101,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed11_20260611T100456_f26b644f,fcgnn,C3,S3,11,5,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed11_20260611T103027_e30402e9,fcgnn,C3,S3,11,5,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed23_20260611T103038_80e31633,fcgnn,C3,S3,23,5,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,37.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed37_20260611T103048_b3d16464,fcgnn,C3,S3,37,5,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,34.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed41_20260611T103059_76dabe05,fcgnn,C3,S3,41,5,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,25.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed53_20260611T103110_fd7809ac,fcgnn,C3,S3,53,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed67_20260611T103121_69fe6fe6,fcgnn,C3,S3,67,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed71_20260611T103132_8fe84901,fcgnn,C3,S3,71,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed83_20260611T103142_dbe95876,fcgnn,C3,S3,83,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S3_strong_campaign_fcgnn_n5_cs0p75_seed97_20260611T103153_7977ce59,fcgnn,C3,S3,97,5,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,21.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed101_20260611T103206_d6a3556e,fcgnn,C3,S3,101,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,38.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed11_20260611T100458_f92266a1,fcgnn,C3,S3,11,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,32.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed11_20260611T103029_04bb7e35,fcgnn,C3,S3,11,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,32.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed23_20260611T103039_ea848847,fcgnn,C3,S3,23,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,41.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed37_20260611T103050_bbdeaef0,fcgnn,C3,S3,37,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,41.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed41_20260611T103101_113a87f9,fcgnn,C3,S3,41,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,44.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed53_20260611T103112_c2f5ea54,fcgnn,C3,S3,53,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,40.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed67_20260611T103123_2c1246b4,fcgnn,C3,S3,67,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,24.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed71_20260611T103133_37ef4ac1,fcgnn,C3,S3,71,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,28.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed83_20260611T103144_9f0d711e,fcgnn,C3,S3,83,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,40.0
S3_strong_campaign_fcgnn_n5_cs1p00_seed97_20260611T103155_5d2fd06b,fcgnn,C3,S3,97,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,47.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed101_20260611T103355_95cff719,fcgnn,C3,S4,101,10,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed11_20260611T100510_616581d8,fcgnn,C3,S4,11,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,22.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed11_20260611T103218_69586cf7,fcgnn,C3,S4,11,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,22.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed23_20260611T103229_f6c590b6,fcgnn,C3,S4,23,10,0.75,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,23.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed37_20260611T103240_94eb95ac,fcgnn,C3,S4,37,10,0.75,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,24.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed41_20260611T103251_cd2ea70d,fcgnn,C3,S4,41,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed53_20260611T103302_6dabf2f8,fcgnn,C3,S4,53,10,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed67_20260611T103312_0738a184,fcgnn,C3,S4,67,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed71_20260611T103323_b1968261,fcgnn,C3,S4,71,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed83_20260611T103334_61583917,fcgnn,C3,S4,83,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,11.0
